EmpID,FirstName,LastName,StartDate,ExitDate,Title,Supervisor,ADEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance_Score,Current_Employee_Rating,LoadUser,LoadTimestamp,RowHash
1204,Pablo,Parker,24-Nov-22,05-Aug-23,Production Technician I,Melissa Tucker,pablo.parker@bilearner.com,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Attention summer we. Suffer impact imagine we.,Production       ,General - Sga,26-08-1948,MA,Vp,Male,76112,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,14d615a4c0f6564649f7713bc41cc44520232650c9c5545e019380e61659302d
1205,Ulises,Shea,23-Jul-20,,Production Technician I,Timothy Higgins,ulises.shea@bilearner.com,TNS,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Yard (Material Handling),04-05-1956,MA,Shop,Female,73101,Hispanic,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f293d810c3214528fc5342c56ef1228329f46baaef0ab3263b9783fd2f50dc49
1206,Bethany,Terry,28-Dec-18,15-May-23,Production Technician I,Richard Scott,bethany.terry@bilearner.com,PYZ,Active,Part-Time,Zone C,Part-Time,Voluntary,Various step without couple within at gun.,Production       ,Engineers,15-02-1956,MA,Drafter,Female,82378,White,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,239d957fc46f463d1e9521f338f2e806cdba4334526e4943f0301d8e66d82fcf
1207,Kamari,Holloway,01-Oct-19,,Production Technician I,Hunter Hill,kamari.holloway@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Wireline Construction,08-07-1956,MA,Laborer,Female,63878,White,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f3b9f4cc3a51cc774410e6aacb69803bff84be6b08616b58873985bd4112d3ff
1208,Jazlene,Mcdaniel,17-Aug-19,25-Oct-19,Production Manager,Melissa Greene,jazlene.mcdaniel@bilearner.com,NEL,Active,Contract,Zone A,Part-Time,Retirement,Decision example see low someone. Ball week that.,Production       ,Wireline Construction,30-12-1979,MA,Laborer,Female,59862,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,3648f3e751ed6b1afe18bdb5abd6743fa73d676b1b200b6c758e540a0f78013b
1209,Dane,Kelly,31-May-23,,Production Manager,Edwin Guerrero,dane.kelly@bilearner.com,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,04-06-1999,MA,Foreman,Female,23252,Other,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,73dd1cc0d3c8c7f278e3cd92ef3044f654621944a7b323b75e25c1b90fa6e0a2
1210,Camila,Dunn,08-Dec-20,10-Jun-23,Production Manager,Ann Collins,camila.dunn@bilearner.com,BPC,Active,Full-Time,Zone B,Part-Time,Involuntary,Carry parent fight style series challenge.,Production       ,Field Operations,24-12-1948,MA,Top Hand,Female,91039,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,62efd36bd0fceea01f6b28a7e62ed6a25fa10c883f7f33cfa1d3952e0378939f
1211,Aurora,Frederick,05-Nov-18,23-Mar-23,Production Technician II,John Miles,aurora.frederick@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Community probably bad day food place which loss.,Production       ,Field Operations,11-12-1981,MA,Splicer,Male,37834,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,0c730f85b5b09e82e1b1807ce4830b47e0649d2b8a0626df8e5b4993d30a7cb1
1212,Caylee,Nunez,26-Aug-20,05-Apr-23,Production Technician II,Kevin Mendez,caylee.nunez@bilearner.com,EW,Voluntarily Terminated,Contract,Zone C,Full-Time,Voluntary,Start debate hot fact keep return.,Production       ,Engineers,27-08-1983,MA,Project Manager,Female,46678,Hispanic,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,df600bb3ab8af1797369bf76b26a1447a384cf7dffc682db403f6eb55501211e
1213,Tamia,Sharp,23-Feb-20,,Production Technician II,Joe Miller,tamia.sharp@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Project Management - Con,22-03-1987,MA,Coordinator,Female,41849,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,1564e1cfb7f25f9a2a1ba8f4cae3ba489033e0edca387ce54258f09e6396a417
1214,Jaliyah,Gamble,12-Feb-22,,Production Technician II,Joshua Barnes,jaliyah.gamble@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Splicing,19-09-1967,MA,Splicer,Female,16422,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,1e4a1c21786a5cd6ec7d11df112b8b5b0a31133317c2b2c81cb0797050bfa9e8
1215,Xander,Savage,13-Feb-20,,Production Technician II,Daniel Benson,xander.savage@bilearner.com,PL,Active,Contract,Zone C,Temporary,Unk,,Production       ,Aerial,18-07-1983,MA,Laborer,Female,79625,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,58b9aa5b52f4ba6928b25e3eaccaceaa2ba6b6d1e0ba2b106b497626b45e92cc
1216,Marc,Crosby,15-Feb-23,09-Mar-23,Production Technician I,Andrea Smith,marc.crosby@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Rock stage better east bad view.,Production       ,General - Con,19-06-1986,MA,Technician,Female,11159,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,9c53772f2126b2eafca444197ab61a0a998b5e04ffacab7a8c2a865f3d6f8475
1217,Marques,Zimmerman,03-Dec-19,31-Aug-21,Production Technician I,Joshua Johns,marques.zimmerman@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Voluntary,First choose again themselves thing however.,Production       ,Wireline Construction,17-07-1960,MA,Vp,Male,52300,Asian,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,18235711f3b3c18557d093a430303a89d934e78a0ae817d5b26e79598833c8ef
1218,Livia,Salazar,31-Dec-18,,Production Technician I,Robert Watts,livia.salazar@bilearner.com,WBL,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,General - Con,15-10-1974,MA,Locator,Female,32620,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,48d4e19e39d794790359917334f34ae625fa686187cffc4b90fd84f93d73d4e1
1219,Alana,Choi,16-Jan-20,09-Feb-21,Production Technician I,Kelly Tate,alana.choi@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,Develop think capital player campaign prepare.,Production       ,Engineers,09-02-1974,MA,Engineer,Female,83986,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,377ffe1df166bb85be22f3b62ff99e8ea9f91ba321ea8fab324f06cd0f1c0c90
1220,Levi,Lawson,20-Nov-18,09-Feb-20,Production Technician I,Terry Flores,levi.lawson@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone C,Temporary,Voluntary,Center positive their garden industry.,Production       ,Executive,31-12-1949,MA,Vp,Female,89298,Asian,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,25f24fe1744690035a11453f5b75f17c9bf1258b7f2a73e28718d8960fe54c12
1221,Kane,Black,11-Nov-22,03-Jul-23,Production Technician I,Leslie Davis,kane.black@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Deep sea improve miss they nearly measure.,Production       ,Yard (Material Handling),09-04-1967,MA,Coordinator,Female,91837,Asian,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,5e3779e6bd9c21d9651fe85441106fb83fffd6c00ca79f2ab063f0c5ebac929f
1222,Paola,Weeks,18-Dec-20,23-Jul-21,Production Technician I,Sarah Williams,paola.weeks@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone A,Part-Time,Involuntary,Improve sea attention baby local ahead.,Production       ,People Services,26-12-1949,MA,Recruiting,Female,31362,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e15f28b4567d8f077b4d4263122fc8cce98eff2972abb63903043f06130eda68
1223,Brooklynn,Mack,26-Jan-21,,Production Technician I,Luke Miller,brooklynn.mack@bilearner.com,NEL,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Engineers,15-01-1996,MA,Engineer,Female,3274,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,22bac818eaebc4d9311a04564dc1035fe27af929af3ac0a4b89a2b40e420d3c3
1224,Darrell,Zamora,26-Nov-21,24-May-22,Production Technician I,Jeremiah Smith,darrell.zamora@bilearner.com,PL,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Retirement,Recently business give.,Production       ,Wireline Construction,27-09-1964,MA,Administrative,Male,71373,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,7cae03794c30d5dd6e076a4d8ba89e59684a97a2f552f6742cd4941be83dedc2
1225,Irvin,Warner,15-May-23,,Production Technician I,Krista Smith,irvin.warner@bilearner.com,PYZ,Active,Contract,Zone C,Part-Time,Unk,,Production       ,Finance & Accounting,14-01-1957,MA,Accounting,Male,66660,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,19d2512772696b685e5c7a99f2073ae3389f83066216c6c74417e5d0d27e54ae
1226,Dayton,Castro,20-Jun-23,,Production Technician I,Eric Greer,dayton.castro@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Unk,,Production       ,Field Operations,16-04-1967,MA,Driller,Male,26821,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,377fcb08666ea268de95fc3ecffa0f657f6eb84465c257784868df181b8675a4
1227,Hailey,Mckay,22-Aug-19,06-Jun-22,Production Technician I,Hannah Davis,hailey.mckay@bilearner.com,TNS,Active,Part-Time,Zone C,Part-Time,Voluntary,Relate size according two board.,Production       ,Billable Consultants,21-03-1987,MA,Engineer,Female,89365,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,db526c84aa06ebad65076968cde6b239f6dff288adc6e7340614dda2c4b891e1
1228,Jaquan,Rowland,30-Aug-21,,Production Technician I,Anthony Murray,jaquan.rowland@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Fielders,02-12-1994,MA,Engineer,Female,88976,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,5def25d5649a2657cc33e9f4ec01de5860e6a60a1d0a2c78619194b18a88a9cb
1229,David,Velez,27-Jan-20,,Production Technician I,Michael Torres,david.velez@bilearner.com,BPC,Active,Part-Time,Zone B,Part-Time,Unk,,Production       ,Field Operations,31-12-1952,MA,Technician,Female,43853,Black,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,a8b4371449493c0b6bac0166b85929ba8556ad529bc9625b1ed23ecc7636538f
1230,Joslyn,Patel,04-Mar-22,,Production Technician I,Claire Baker,joslyn.patel@bilearner.com,CCDR,Active,Contract,Zone C,Temporary,Unk,,Production       ,Wireline Construction,18-09-1974,MA,Groundman,Female,19697,Hispanic,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,fa911c19d961d9a435b42ab300893a8a744a93dd39c0f08421e936f1111afb59
1231,Colt,Archer,07-Mar-20,,Production Manager,Michael Garcia,colt.archer@bilearner.com,EW,Active,Contract,Zone B,Temporary,Unk,,Production       ,Wireless,03-10-1994,MA,Laborer,Female,50000,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,936d3353be9f6135c7dff7e743ccee62b0ed56cbf80e4d3ed1942d24ea615cd6
1232,Abbigail,Cameron,19-Mar-20,,Production Manager,Mrs. Leslie Simmons,abbigail.cameron@bilearner.com,MSC,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,People Services,17-03-1947,MA,Support,Female,35033,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,896adba7f5d15c55d1950163903f7d25dbbc384ae3d68103588024f116d4a367
1233,Anastasia,Escobar,23-Jul-22,,Production Technician II,Hannah Cruz,anastasia.escobar@bilearner.com,WBL,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,Wireline Construction,07-05-1992,MA,Project Manager,Male,50676,Other,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,ea040a84ad5903b80b75754aa7b8f839fa9ff10f2992f6bd15957a582e551b00
1234,Ronin,Mclaughlin,18-Oct-19,03-Oct-21,Production Technician II,Claudia Atkinson,ronin.mclaughlin@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Involuntary,Learn whatever million.,Production       ,Sales & Marketing,19-06-1947,MA,Director,Female,25148,Black,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,31db4b12446f1681afd8440c8dfbda48ebdf9807f1c8a0452961954cf63db140
1235,Aliana,Pena,14-Apr-20,,Production Technician II,Virginia Castro,aliana.pena@bilearner.com,PL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,17-05-1998,MA,Administrative,Female,96915,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,edb9a0d6a7013e57ca9ec8502d10ecbc447e4c5f825f3f03bb91818d38dfb489
1236,Ramon,Goodwin,25-Nov-18,25-Jul-19,Production Technician II,Tina Morgan,ramon.goodwin@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone B,Full-Time,Retirement,Source join scientist personal when each.,Production       ,Field Operations,11-12-1946,MA,Laborer,Female,95167,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,6f158f60d184e3fa8bd1200512ab2436fa422fdac45994d772e8d574f504b6f0
1237,Cory,Saunders,23-Mar-21,26-Aug-22,Production Technician II,Nancy Gutierrez,cory.saunders@bilearner.com,CCDR,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Resignation,Practice cover bar reason expect.,Production       ,Yard (Material Handling),17-12-1975,MA,Engineer,Female,1223,Black,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,1b47423ef8ccabf89a442cecdf0da50145d98b1ab693296fecb0d5ef5f597763
1238,Alessandra,Huynh,27-Oct-20,08-Nov-21,Production Technician I,Brandon Bates,alessandra.huynh@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Part-Time,Voluntary,My live interesting street purpose early.,Production       ,Engineers,12-09-1968,MA,Engineer,Female,31462,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f6dd9f2e02363dd5b979242c96f41b59ed00a9156fa188cd806f54ab6439ea75
1239,Maeve,Holmes,11-Jun-22,29-Jun-23,Production Technician I,Angela Brooks,maeve.holmes@bilearner.com,TNS,Voluntarily Terminated,Part-Time,Zone C,Temporary,Voluntary,Guy know tend get best film hold.,Production       ,Splicing,09-07-2001,MA,Technician,Female,6735,Hispanic,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,2478ed7a3935cf8b54623d2de56f4d02831fa1329538408bb99239e269651d6b
1240,Alejandra,Mclean,19-Mar-20,,Production Technician I,Katie Barry,alejandra.mclean@bilearner.com,PYZ,Active,Contract,Zone B,Temporary,Unk,,Production       ,Isp,11-04-1985,MA,Project Manager,Female,60585,Asian,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,a787a8425ac0bf5c46b998c390a95b189398014952227544e37effe68991c1b2
1241,Reuben,Potter,07-Nov-19,07-Dec-22,Production Technician I,Craig Arias,reuben.potter@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone B,Full-Time,Retirement,Fear night field child yard structure.,Production       ,Field Operations,13-03-1992,MA,Laborer,Female,46736,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,c7d0ce31e09082f10937198e8c03e3d02c8753e150380c55e058f64d6e858da3
1242,Marilyn,Greer,24-Apr-23,,Production Technician I,Luke Carter,marilyn.greer@bilearner.com,NEL,Active,Full-Time,Zone C,Part-Time,Unk,,Production       ,Wireline Construction,18-03-1959,MA,Foreman,Female,35941,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,67233a55f29d4a3d8eb7c1b15bf0112438a71b7d40c4dc88af873084e4523fd6
1243,Camila,Nichols,04-Jun-20,,Production Technician I,Richard Oliver,camila.nichols@bilearner.com,PL,Active,Contract,Zone A,Temporary,Unk,,Production       ,General - Con,07-03-1979,MA,Manager,Female,11657,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,16d90cd5149f458f03646866889e28f5d2849eb7c7215c9182980236868a5c87
1244,Iris,Bruce,23-May-22,,Production Technician I,Raymond Hernandez,iris.bruce@bilearner.com,BPC,Active,Part-Time,Zone A,Full-Time,Unk,,Production       ,Isp,11-02-1954,MA,Technician,Male,72528,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,7d0ef86e4d22704edc20e445c0fde023a363840bc8fd6e8e386a3736f2ae9af3
1245,Henry,Pratt,17-May-19,,Production Technician I,James Clay,henry.pratt@bilearner.com,CCDR,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Engineers,03-02-1961,MA,Technician,Male,14705,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,90bbcf47dec1ff62070bd344b7e5a9a768c11812d3535544d98cfffc68fde12c
1246,Kira,Soto,28-Sep-18,25-Apr-21,Production Technician I,Casey Dennis,kira.soto@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone B,Temporary,Resignation,Control store point.,Production       ,Field Operations,14-11-1943,MA,Ceo,Male,5254,Black,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,b7834704417e643f4861ec078f656446b659380606d5221bd9082d3ccc8fd0ca
1247,Ashanti,Scott,04-Mar-19,,Production Technician I,Lisa Gonzalez,ashanti.scott@bilearner.com,EW,Active,Part-Time,Zone C,Part-Time,Unk,,Production       ,Wireless,26-03-1972,MA,Foreman,Female,94026,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,a56894e2983b8f7e43e5a3d95355ad57d7a9d19369729a94ef636f1477ea710e
1248,Sarahi,Burke,29-Mar-21,01-Dec-21,Production Technician I,Theresa Miller,sarahi.burke@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Suddenly free computer last spend.,Production       ,Underground,09-09-1988,MA,Operator,Female,90967,White,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,c2ef3f778afe28a645aada8fd224459f5a4aa7edf8747e4ac309143c3528be62
1249,Aimee,Terry,07-Jul-19,14-Feb-20,Production Technician I,Christopher Stewart,aimee.terry@bilearner.com,TNS,Active,Full-Time,Zone A,Part-Time,Retirement,Seek TV finally impact really build.,Production       ,Field Operations,30-11-1996,MA,Driver,Female,46879,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,8d4dbeb333fea7b963ad0c60abea3c0bd577d010be6a1a85b659101edb07134d
1250,Jerimiah,Jackson,06-Sep-18,,Production Technician I,Sheri Pearson,jerimiah.jackson@bilearner.com,BPC,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Sga,08-12-1990,MA,Lineman,Female,70353,Black,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,bf98de4e4c7170b8539efe5ed0cb56bfee5d8116338b6230e66d32b4361b077a
1251,Callie,Murray,25-Sep-18,,Production Technician I,Dennis Davis,callie.murray@bilearner.com,CCDR,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Splicing,05-03-1948,MA,Laborer,Female,27888,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,22bc1fb45e8514f47666e77980d113e9a8453475ac3825ea201817f47e954304
1252,Fabian,Young,11-Mar-22,25-Apr-22,Production Manager,Timothy Hester,fabian.young@bilearner.com,EW,Active,Part-Time,Zone A,Temporary,Voluntary,Dinner skill guess key building.,Production       ,Project Management - Con,21-02-1982,MA,Technician,Female,36258,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,4c29c001b93281862788d1410713eb2cb6e96798a6ff3567ee1d12c0f1e69671
1253,Juliette,Morton,13-Jul-20,06-Oct-21,Production Manager,Thomas Baker,juliette.morton@bilearner.com,MSC,Active,Part-Time,Zone A,Part-Time,Retirement,Necessary account office.,Production       ,Project Management - Con,15-05-1971,MA,Engineer,Female,17844,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,e61f34a4f0b674bcefbd6c439d51cf400640f4857c68c7aa8ba11c8e8dcb20e5
1254,Alyvia,Sellers,22-Jun-20,,Production Technician II,Tracy Ramos,alyvia.sellers@bilearner.com,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,General - Con,07-06-1950,MA,Groundman,Female,87263,White,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,a098f740f701c2a070dd553287129cfa3a9c2f3aebc6fe5ab94173c97c58ec31
1255,Tyler,Gay,30-Sep-19,02-Mar-21,Production Technician II,Alicia Lindsey,tyler.gay@bilearner.com,NEL,Voluntarily Terminated,Full-Time,Zone A,Temporary,Resignation,Shoulder then shake.,Production       ,General - Con,24-11-1984,MA,Laborer,Female,8671,Black,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,c4ce936b598dd2f85f7759eb014df83e23946bb60f100b75d04c9b94663c0365
1256,Noemi,Randall,08-Jan-20,,Production Technician II,Adam Harmon,noemi.randall@bilearner.com,PL,Active,Contract,Zone A,Temporary,Unk,,Production       ,Wireline Construction,14-08-1991,MA,Laborer,Female,16520,White,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,d49614d64ad5811d9640654bd63c803b4c3690b3e6cccf0ede03079b528f7664
1257,Jazlene,Lozano,16-Oct-21,,Production Technician II,Brandon Lane,jazlene.lozano@bilearner.com,BPC,Active,Full-Time,Zone B,Temporary,Unk,,Production       ,Engineers,07-11-1978,MA,Engineer,Female,22868,Asian,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,524dee1924279b119ceeee30990fe3ede5d9591975597561800e8275d328f8da
1258,Jennifer,Salazar,29-Jun-22,,Production Technician II,Jeremy Thomas,jennifer.salazar@bilearner.com,CCDR,Active,Full-Time,Zone C,Temporary,Unk,,Production       ,Aerial,16-10-1977,MA,Foreman,Female,59954,Other,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,ccb3e307b6a7d2ac56c868978660a02df77f6f47fea49b8d53b6fd4d2786e8ce
1259,Vaughn,Leonard,01-May-22,24-Apr-23,Production Technician I,Justin Phelps,vaughn.leonard@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Temporary,Retirement,Section effort four increase.,Production       ,General - Con,14-07-1956,MA,Laborer,Male,43998,White,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,7e1e0deea0931cf7ff85c7ef98afc09b793349425d8fcb412f05254a1fbf43b2
1260,Caitlin,Robertson,16-Aug-18,,Production Technician I,Tabitha Martin,caitlin.robertson@bilearner.com,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Production       ,Project Management - Con,18-06-1957,MA,Manager,Female,75748,Asian,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,22d917f5603ace3f174430f48b6b6bda238253c627c559275cd790533a368515
1261,Elyse,Huerta,27-Dec-19,,Production Technician I,Katherine Huber,elyse.huerta@bilearner.com,PYZ,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,Field Operations,27-09-1959,MA,Laborer,Female,87591,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,5bf05dda017a7ea1b0e13365c53991008542a5b33201d184ed4edb773eb787b4
1262,Kyle,Sanders,01-Jul-21,28-Mar-23,Production Technician I,James Benson,kyle.sanders@bilearner.com,WBL,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Retirement,Her relationship national win raise American.,Production       ,Engineers,16-03-1977,MA,Engineer,Female,23777,Hispanic,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,1051f4e51b245d80274772707fd39cba8cc641b2fe5bbb9d0c2f02e945ad6b17
1263,Barrett,Jennings,20-Oct-22,,Production Technician I,Thomas Rogers,barrett.jennings@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Production       ,Shop (Fleet),14-11-1952,MA,Foreman,Female,34732,Hispanic,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,ce28623474b9bc74ad3960475d401ca01ad03ec4947c13b2399d266f7c414a48
1264,Darius,Koch,15-Feb-19,,Production Technician I,Veronica Alexander MD,darius.koch@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,Field Operations,23-10-1998,MA,Director,Female,28097,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,421153e5d3876b070e987f53f0423fc64c49c49c1e1ad1ac94bf3fd4eef323bc
1265,Kolton,Dawson,17-Jan-22,25-Jul-22,Production Technician I,Angela Jackson,kolton.dawson@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Retirement,Page year stock own popular health.,Production       ,Field Operations,28-05-1976,MA,Laborer,Male,39841,Black,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,c8449a2e0917849f742cd80058f4feed996c03ca0f5b7e5085d44f281e4a195a
1266,Ciara,Cole,14-Nov-21,01-Jul-22,Production Technician I,Lisa Campbell,ciara.cole@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Involuntary,Form song garden right newspaper.,Production       ,Project Management - Con,04-04-1971,MA,Manager,Male,46871,Hispanic,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,a07049563a64ad3aee6017748cc6427bfdd86263cdd5413b1db50e208ecc035b
1267,Virginia,Wallace,14-Nov-20,22-Dec-20,Production Technician I,Sophia Bowman,virginia.wallace@bilearner.com,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Better five blue particularly a media firm.,Production       ,General - Con,11-09-1971,MA,Lineman,Female,91614,White,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,56a238c0e6f6f1619a1cd2c89ac56cf2ec93da81caac1a2ee391cba0f7a37db7
1268,Malik,Ochoa,25-Feb-23,,Production Technician I,Chelsey Crawford,malik.ochoa@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,General - Con,26-12-1961,MA,Technician,Female,89515,Other,Single,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f84e50e21fcac3cf175abab14ad4cad689042c3f5773792e9690bf503b5f8168
1269,Elyse,Pratt,23-Aug-22,,Production Technician I,Brianna Blanchard,elyse.pratt@bilearner.com,MSC,Active,Contract,Zone A,Full-Time,Unk,,Production       ,Yard (Material Handling),28-04-1965,MA,Laborer,Female,82774,Black,Divorced,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,d1026a7ad18f76e2b789ac8b05218e54c179eada2d5f3c6868ce912e1014c5fe
1270,Yahir,Hill,01-May-19,31-Dec-19,Production Technician I,Adam Miller,yahir.hill@bilearner.com,TNS,Active,Part-Time,Zone C,Full-Time,Voluntary,When approach anyone hold along.,Production       ,Field Operations,17-10-1967,MA,Laborer,Female,79937,Hispanic,Married,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,f808f727d01b7cc2bada5ff437e3e90fadf6162b2bcb2e2be85a8646a28d8757
1271,Harley,Abbott,26-Apr-20,,Production Technician I,Brenda Johnson,harley.abbott@bilearner.com,PYZ,Active,Full-Time,Zone A,Part-Time,Unk,,Production       ,General - Sga,16-11-1951,MA,Foreman,Female,95232,Asian,Widowed,Fully Meets,3,Dave,2025-09-09 11:08:24.768614,94f97298417845f7b59332c7f8e6d7dc4b6340a253c9e0bb03c2778fd2b63fd0
